path,accents,sentence
common_voice_en_37506015.mp3,United States English,He instructs Millenear to kill Deshwitat giving her back her standing in the church
common_voice_en_37506016.mp3,United States English,Some of the female owners were sex workers themselves
common_voice_en_37506024.mp3,United States English,For example profiteering could be interpreted as a counterrevolutionary activity punishable by death
common_voice_en_37506025.mp3,United States English,After the byelection Gordon Walkers support in the constituency gradually declined
common_voice_en_37506028.mp3,United States English,While at Yale she wrote her first two books
common_voice_en_37506029.mp3,United States English,His arrest was partly due to his critique of the treatment of civilians
common_voice_en_37506034.mp3,United States English,Timocleidas died during Cleiniass reign
common_voice_en_37506037.mp3,United States English,This silence creates a frame around the piece and has spiritual significance
common_voice_en_37506038.mp3,United States English,Davis served several combat tours in Southeast Asia during the Vietnam War
common_voice_en_37506042.mp3,United States English,He is the nephew of country music legend Chet Atkins
common_voice_en_37506045.mp3,United States English,General Corderman is a member of the Military Intelligence Hall of Fame
common_voice_en_37506046.mp3,United States English,Its county seat is Hudson
common_voice_en_37506048.mp3,United States English,It was her second singles title and fifth doubles title
common_voice_en_37498938.mp3,Malaysian English,His interest in butterflies and moths began at school
common_voice_en_37498949.mp3,Malaysian English,It is too hot for walking let us rest here
common_voice_en_37498950.mp3,Malaysian English,The shipping trade was badly affected by the Great Depression
common_voice_en_37498984.mp3,Malaysian English,He then sets off and goes hunting
common_voice_en_37498985.mp3,Malaysian English,But my friends have we partaken of anything else
common_voice_en_37498986.mp3,Malaysian English,The music video is included on International Supervideos
common_voice_en_37498993.mp3,Malaysian English,Dan finds discrepancies in the stories about his former self
common_voice_en_37498996.mp3,Malaysian English,Heavylift operated worldwide charter cargo services
common_voice_en_37499009.mp3,Malaysian English,Fertilization occurs externally
common_voice_en_37499028.mp3,Malaysian English,It is an evergreen shrub and has been cultivated for gardening
common_voice_en_37499042.mp3,Malaysian English,Struggling with nature for hundreds of years they survived and multiplied until today
common_voice_en_37499043.mp3,Malaysian English,He not only studied botany but also zoology
common_voice_en_37499047.mp3,Malaysian English,The ruling was subsequently reversed again after his death
common_voice_en_37499050.mp3,Malaysian English,The Falcons cut him following the season
common_voice_en_37499051.mp3,Malaysian English,Since then much of Means evidence has been shown to be mistaken
common_voice_en_37499069.mp3,Malaysian English,This proposal however never eventuated
common_voice_en_37499070.mp3,Malaysian English,The radiators were moved to positions next to the cockpit
common_voice_en_37499077.mp3,Malaysian English,He never returned to the Antarctic
common_voice_en_37499083.mp3,Malaysian English,To do so they had to solve crosswordstyle clues
common_voice_en_37499088.mp3,Malaysian English,This building housed classes for all students above the third grade
common_voice_en_37499094.mp3,Malaysian English,She was the first female president of any university in Alberta
common_voice_en_37499095.mp3,Malaysian English,They were aggressive and fierce in battle
common_voice_en_37499096.mp3,Malaysian English,The town also has its own airport
common_voice_en_37499099.mp3,Malaysian English,Less commonly seen are large skipper greenveined white and green hairstreak
common_voice_en_37499100.mp3,Malaysian English,Ownership therefore fell to the farmer upon whose property the satellite fell
common_voice_en_37499102.mp3,Malaysian English,The zebra race was very close with the zebra slowly pulling ahead for victory
common_voice_en_37499105.mp3,Malaysian English,But I want to marry now   You want to marry she repeated
common_voice_en_37499108.mp3,Malaysian English,He also made the leagues allrookie team
common_voice_en_37499110.mp3,Malaysian English,Combat takes place in a realtime environment
common_voice_en_37550244.mp3,Malaysian English,The owl is the guardian spirit and deity of the California big tree
common_voice_en_37550246.mp3,Malaysian English,Valliammai had never been to India
common_voice_en_37550248.mp3,Malaysian English,Many games especially fighting games have adopted similar button layouts
common_voice_en_37550295.mp3,Malaysian English,Every fourth celebration was distinguished by a higher degree of solemnity
common_voice_en_37550316.mp3,Malaysian English,The custom has already been explained as a lament for the cornspirit
common_voice_en_37550328.mp3,Malaysian English,Both men were from hockey backgrounds
common_voice_en_37550330.mp3,Malaysian English,It should push its inquiries into new fields of research
common_voice_en_37550335.mp3,Malaysian English,The moon is the author and framer of mortal bodies
common_voice_en_37550336.mp3,Malaysian English,Its current status is not publicly known
common_voice_en_37550342.mp3,Malaysian English,It will be worthwhile to consider an ancient view of his nature
common_voice_en_37550357.mp3,Malaysian English,For example the twinchamber pulsometer steam pump was a successful development of it
common_voice_en_37647269.mp3,Malaysian English,Tijuana was the first city where the analog to digital conversion begins in Mexico
common_voice_en_37647285.mp3,Malaysian English,Chuck Norris owns a ranch between Anderson and Navasota
common_voice_en_37647287.mp3,Malaysian English,File encryption encrypts a single file
common_voice_en_37647328.mp3,Malaysian English,Hanif lives in Kensington
common_voice_en_37647329.mp3,Malaysian English,The two brothers surname was originally Lion but they are generally known as Lionheart
common_voice_en_37647357.mp3,Malaysian English,Thus it remains doubtful whether there is any historical basis for the famous ride
common_voice_en_37647359.mp3,Malaysian English,The timing was likely to give rise to controversy
common_voice_en_37647366.mp3,Malaysian English,To date they have released five studio albums and twentyeight singles
common_voice_en_37647377.mp3,Malaysian English,The city is situated northeast of Amman
common_voice_en_37647379.mp3,Malaysian English,Flowering occurs between winter and late spring
common_voice_en_37647388.mp3,Malaysian English,She has been president of the local folk art association
common_voice_en_37647390.mp3,Malaysian English,The pair had also taken the roles of coexecutive producers for the season
common_voice_en_37647404.mp3,Malaysian English,Each implementation was sold under a variety of different model numbers
common_voice_en_37647410.mp3,Malaysian English,It is a subset of flow control methods called FlitBuffer Flow Control
common_voice_en_37647422.mp3,Malaysian English,There she was introduced to socialism
common_voice_en_37647437.mp3,Malaysian English,The republics name refers to the near side of the River Po
common_voice_en_37647451.mp3,Malaysian English,This was refused as Somaliland was considered rather dangerous
common_voice_en_37647476.mp3,Malaysian English,A mihrab is located at the site to aid Muslims
common_voice_en_37647477.mp3,Malaysian English,The modifications were made by Retia
common_voice_en_37647486.mp3,Malaysian English,Peter had earned it by what he said rather than by what he did
common_voice_en_37647488.mp3,Malaysian English,He studied in Europe at Heidelberg and Freiburg
common_voice_en_37647490.mp3,Malaysian English,The station is reached by stairways from the street to the ticket wickets
common_voice_en_37647521.mp3,Malaysian English,Chester Bennington came out and sang his part on the song
common_voice_en_37647525.mp3,Malaysian English,The first anime television series based on Aim for the Ace
common_voice_en_37647539.mp3,Malaysian English,The Austral race is Australias greatest track cycling event
common_voice_en_37647540.mp3,Malaysian English,A concerned group of Islanders toured an irrigation pond in Spring Valley
common_voice_en_37647558.mp3,Malaysian English,Many similar patterns have been tried and played in modern games
common_voice_en_37647561.mp3,Malaysian English,The aim of the group was to suppress Communism in Bavaria
common_voice_en_37647579.mp3,Malaysian English,The youth football team is the Colts
common_voice_en_37647795.mp3,Malaysian English,Animats are artificial animals a contraction of animalmaterials
common_voice_en_37647854.mp3,Malaysian English,Hazy air hindered the attempts despite good weather conditions
common_voice_en_37647856.mp3,Malaysian English,She was sprinkling water onto her flowers by blowing spray from her mouth
common_voice_en_37647900.mp3,Malaysian English,Will the string break
common_voice_en_37647903.mp3,Malaysian English,There is no maximum age restriction
common_voice_en_37647919.mp3,Malaysian English,The remaining upper classes were unable to oppose the totalitarian regime
common_voice_en_37647920.mp3,Malaysian English,Fryer won the third grade premiership with Balmain in the same year
common_voice_en_37647922.mp3,Malaysian English,A new theatre to replace the Astoria is planned
common_voice_en_37647923.mp3,Malaysian English,Regina had to leave her piano behind
common_voice_en_37647933.mp3,Malaysian English,This surname or last name is not tied to any nationality
common_voice_en_37647941.mp3,Malaysian English,Entries listed in bold are Earthwide extremes
common_voice_en_37647948.mp3,Malaysian English,It is administered by Historic Environment Scotland
common_voice_en_37647971.mp3,Malaysian English,Soils containing high phosphorus are particularly susceptible to creating insoluble forms of calcium
common_voice_en_37647992.mp3,Malaysian English,He completed high school while boarding at Xavier College in Melbourne
common_voice_en_37647994.mp3,Malaysian English,The town also has many small businesses owned by locals
common_voice_en_37648014.mp3,Malaysian English,Remote monitoring is the next step in video surveillance of swimming pools
common_voice_en_37648017.mp3,Malaysian English,The parks offer athletic fields a driving range greenways playgrounds and picnic grounds
common_voice_en_37648032.mp3,Malaysian English,Her parents divorced when she was young and she was raised equally between them
common_voice_en_37648046.mp3,Malaysian English,In the second round he opened well
common_voice_en_37569848.mp3,United States English,The loud voice of an orator was heard from the village
common_voice_en_37569851.mp3,United States English,With that he began a legitimate life as a security consultant
common_voice_en_37569853.mp3,United States English,His son Link Byfield was once a candidate to be a Senator for Alberta
common_voice_en_37569868.mp3,United States English,Most supervolcano calderas of explosive origin are slightly ovoid or oblong in shape
common_voice_en_37569870.mp3,United States English,Animals were sacrificed to him at the yearly festivals
common_voice_en_37569898.mp3,United States English,It does not apply to Gurkhas in the Nepalese Army
common_voice_en_37569901.mp3,United States English,It is an important concentration in the field of biosciences even by European standards
common_voice_en_37569909.mp3,United States English,There is no service on this route on Sundays
common_voice_en_37569910.mp3,United States English,The accumulation of property has become a powerful instrument of social and political
common_voice_en_37569917.mp3,United States English,The masks are also frequently shown in solo and group exhibitions
common_voice_en_37569921.mp3,United States English,Under team manager Bill Dunne they set up shop in Rye East Sussex
common_voice_en_37569923.mp3,United States English,Special regard is paid to trees that grow near the graves of the kings
common_voice_en_37569928.mp3,United States English,In later sources the word appears only as a personal name
common_voice_en_37569931.mp3,United States English,Agriculture and grazing have been the dominant industries of the area
common_voice_en_37569932.mp3,United States English,Her mother was a Czech circus acrobat
common_voice_en_37569934.mp3,United States English,The monarch received thereby a fresh accession of vital energy
common_voice_en_37569942.mp3,United States English,It can be done on either inside or outside edges
common_voice_en_37569943.mp3,United States English,Such reactions will often proceed via ketene
common_voice_en_37569946.mp3,United States English,The Blackwater River was named from the character of its banks and water
common_voice_en_37569948.mp3,United States English,Both units saw extensive service during the war
common_voice_en_37569951.mp3,United States English,Its purity is especially important to glassmakers
common_voice_en_37569952.mp3,United States English,His partnership with German striker Oliver Bierhoff was also praised at that time
common_voice_en_37569953.mp3,United States English,Briseis was said to have regarded Achilles as her husband as well
common_voice_en_37569961.mp3,United States English,Zimmermann has been released
common_voice_en_37569964.mp3,United States English,It also acts as a vasodilator
common_voice_en_37569965.mp3,United States English,Flowering occurs from late winter to summer
common_voice_en_37569972.mp3,United States English,One of the epithets applied to him expressed his generative powers
common_voice_en_37569974.mp3,United States English,This was at the expense of much difficulty of engineering and of operation later
common_voice_en_37569982.mp3,United States English,Players in Bold were overseas players for the Oval Invincibles
common_voice_en_37569983.mp3,United States English,All things simultaneously wax or wane in sympathy with it
common_voice_en_37569985.mp3,United States English,Some days later she competed in the Pan American Games
common_voice_en_37569990.mp3,United States English,The couple have four children and seven grandchildren
common_voice_en_37570001.mp3,United States English,Fifty percent of the molecules were later shown to be active inhibitors in vitro
common_voice_en_37570002.mp3,United States English,Popular local activities include rafting hiking skiing and exploring the mountains
common_voice_en_37570003.mp3,United States English,The River Nene runs past the village in a series of locks
common_voice_en_37570014.mp3,United States English,During this stay putative pupils were his son Francesco Gennaro di Cola and Stefanone
common_voice_en_37570024.mp3,United States English,The Ballards said they began talking to the Ascended Masters regularly
common_voice_en_37570025.mp3,United States English,His family were landowners
common_voice_en_37570027.mp3,United States English,Coffin served as the first president of General Electric
common_voice_en_37570028.mp3,United States English,This is enough to sway the council to grudgingly grant Eros the title
common_voice_en_37570031.mp3,United States English,From then on she continued to exhibit many varied mystical experiences
common_voice_en_37570033.mp3,United States English,The same change had taken place among the Phrygian worshipers
common_voice_en_37570050.mp3,United States English,Quintillian then mentioned them in Institutio Oratoria
common_voice_en_37570057.mp3,United States English,Whatever he earns goes to his own matriarchal stock
common_voice_en_37570059.mp3,United States English,Issues surrounding flood management strategies remain unresolved
common_voice_en_37570066.mp3,United States English,In Holland as in the East Indies they can see ghosts
common_voice_en_37570070.mp3,United States English,This is important in proving the principal ideal theorem in class field theory
common_voice_en_37570092.mp3,United States English,A near relation was compelled to serve as a substitute
common_voice_en_37570100.mp3,United States English,They are continually endeavoring to draw them to themselves
common_voice_en_37570126.mp3,United States English,At this interview the kings mother was present to see her son
common_voice_en_37570127.mp3,United States English,Adonis and Attis were minor divinities in the religion of Western Asia
common_voice_en_37570152.mp3,United States English,He assumed the posture characteristic of an embryo in its mothers womb
common_voice_en_37570177.mp3,United States English,Clearwater is located in historic Horse Creek Valley
common_voice_en_37570179.mp3,United States English,Earlier it had been known as a watering pot
common_voice_en_37570191.mp3,United States English,Ten years pass and Julien is married with two children
common_voice_en_37570194.mp3,United States English,Coatbridge is represented by three tiers of elected government
common_voice_en_37570200.mp3,United States English,It is located on the Richardson Highway at the junction with the Denali Highway
common_voice_en_37570201.mp3,United States English,She is fluent in Tamil and English
common_voice_en_37570204.mp3,United States English,Though it sounds restricting it has been tested for comfort while participating in athletics
common_voice_en_37570221.mp3,United States English,Europeanization and consolidation of authority were the keynote of his policy
common_voice_en_37570222.mp3,United States English,Nearby the magical lake is fed by water from the cavern
common_voice_en_37570239.mp3,United States English,He was the nephew of the first Baron
common_voice_en_37570242.mp3,United States English,It was a commercial failure with mixed critical review
common_voice_en_37570244.mp3,United States English,The board of aldermen of London have named a square after the cape
common_voice_en_37570246.mp3,United States English,Some people have said rich
common_voice_en_37570262.mp3,United States English,At the new moon the patient should run thrice around the house
common_voice_en_37570263.mp3,United States English,This makes compiling versus interpreting a dubious parameter in a taxonomy of programming languages
common_voice_en_37570265.mp3,United States English,This was done to allow Sophia entry into French society
common_voice_en_37570266.mp3,United States English,The old gods were reinstated in their rank and privileges
common_voice_en_37570267.mp3,United States English,However it was never intended to act as a defense against nonspace faring weapons
common_voice_en_37570269.mp3,United States English,It has been a medium for carving for thousands of years
common_voice_en_37570278.mp3,United States English,The engine need not be started with its visible diesel exhaust smoke
common_voice_en_37570280.mp3,United States English,Left office within the year
common_voice_en_37570287.mp3,United States English,The MarionGrundy county line runs easttowest through the center of town
common_voice_en_37570289.mp3,United States English,The old chief is honored and praised in song
common_voice_en_37570290.mp3,United States English,The flat memorial stones are set up to perpetuate the memory of the dead
common_voice_en_37570291.mp3,United States English,The mother is in no way the head of the family
common_voice_en_37570299.mp3,United States English,The cargo was lost
common_voice_en_37570301.mp3,United States English,There is no direct access to him by prayer or by sacrifices
common_voice_en_37570304.mp3,United States English,He was allowed to become welleducated
common_voice_en_37570306.mp3,United States English,Senator youre no Jack Kennedy
common_voice_en_37570307.mp3,United States English,Port of the Thigh it came to be called where his thigh washed ashore
common_voice_en_37570308.mp3,United States English,All of the founders originally worked for Microsoft
common_voice_en_37570310.mp3,United States English,Smalley later studied at Keble College at the University of Oxford
common_voice_en_37570312.mp3,United States English,Tarzan is discovered and brought to Scotland where he fails to adapt to civilization
common_voice_en_37570314.mp3,United States English,It also states that bananas shall be free from deformation or abnormal curvature
common_voice_en_37570315.mp3,United States English,These spirits were those of their ancestors and their deceased chiefs
common_voice_en_37570319.mp3,United States English,None of these releases had significant chart impact
common_voice_en_37570332.mp3,United States English,A letter to the editor is a common example of this
common_voice_en_37570333.mp3,United States English,Transfer stations are listed in bold
common_voice_en_37570341.mp3,United States English,Men would be loath to quit the old home
common_voice_en_37570352.mp3,United States English,Mike tells Amanda the truth terrified she shoots him
common_voice_en_37570353.mp3,United States English,Was it a result of brooding over the mystery of external nature
common_voice_en_37570354.mp3,United States English,I express to you my sincerest condolences
common_voice_en_37570356.mp3,United States English,It is distinguished from pyromania by the gratification being of a sexual nature
common_voice_en_37570359.mp3,United States English,She was also the only woman to direct a Twilight Zone episode
common_voice_en_37570363.mp3,United States English,They allow of no lamentation made for a person killed by lightning
common_voice_en_37570365.mp3,United States English,Heavy is the sacrifice which superstition demands of its votaries
common_voice_en_37570366.mp3,United States English,One newspaper is published within Federal Way The Federal Way Mirror
common_voice_en_37570367.mp3,United States English,Her findings may benefit breast cancer patients both in Australia and around the world
common_voice_en_37570374.mp3,United States English,That word is Liberty
common_voice_en_37570375.mp3,United States English,Therefore Edwards cause of death was changed from unknown to homicide
common_voice_en_37570376.mp3,United States English,It is supported by buttresses
common_voice_en_37570377.mp3,United States English,They sent a plague or disaster until sacrifices were offered
common_voice_en_37570380.mp3,United States English,The four rivers which intersect near Jonesville are all subject to flooding
common_voice_en_37570381.mp3,United States English,The common emitter circuit is the most widely used of junction transistor amplifiers
common_voice_en_37570382.mp3,United States English,Two took place in Oklahoma and four in Mississippi
common_voice_en_37570386.mp3,United States English,Notable additions in recent years have included several dormitories
common_voice_en_37570388.mp3,United States English,The technology on the bus evolved over time
common_voice_en_37570389.mp3,United States English,These adaptations are also paralleled in many living mammalian herbivores of different lineages
common_voice_en_37570390.mp3,United States English,Originally the followup single What Do I Have to Do
common_voice_en_37570392.mp3,United States English,Both islands are currently occupied by Conrad Maldives Resort and Spa
common_voice_en_37570393.mp3,United States English,His effort having resulted in massive cellular exhaustion Teg collapses dead
common_voice_en_37570396.mp3,United States English,The ads are targeted based on the domain name
common_voice_en_37570519.mp3,United States English,Sonny has additional credits that include Bruce Hornsby Jennifer Lopez and Lee Ritenour
common_voice_en_37570521.mp3,United States English,Unlike his previous albums Cetera also planned a live tour for One Clear Voice
common_voice_en_37570523.mp3,United States English,He credits Graves with teaching him how to write short sentences
common_voice_en_37570533.mp3,United States English,He was known in childhood as Shinnosuke
common_voice_en_37570534.mp3,United States English,He seems to have had the authority of the pontifical books themselves
common_voice_en_37570542.mp3,United States English,Afterwards they can choose to go through tenth grade but it is not required
common_voice_en_37570553.mp3,United States English,The bid was obviously successful
common_voice_en_37570567.mp3,United States English,There are six undergraduate and three graduate programs
common_voice_en_37570576.mp3,United States English,Four policemen were staying at Sherritts house near Beechworth to protect him
common_voice_en_37570584.mp3,United States English,Its present archbishop is J Peter Sartain
common_voice_en_37570585.mp3,United States English,Judge Irwin disapproves seeing Stark as an opportunist
common_voice_en_37570594.mp3,United States English,The ostrich feather received and bore away the kings soul
common_voice_en_37570597.mp3,United States English,For most of its first quartercentury it was usually a reasonably safe Liberal seat
common_voice_en_37570623.mp3,United States English,He also calls for a greater investment in agriculture
common_voice_en_37570624.mp3,United States English,It is now time to go beyond the welfare state
common_voice_en_37570626.mp3,United States English,It was natural that he would identify Osiris with the sun
common_voice_en_37570627.mp3,United States English,Behind him walked a young woman bearing an infant in a loose girdle
common_voice_en_37570643.mp3,United States English,It was her first regular role on radio after the plane crash
common_voice_en_37570655.mp3,United States English,Olmsted is a historically Republican county
common_voice_en_37570662.mp3,United States English,When insufficient soil water is available a waterstressed condition occurs
common_voice_en_37570670.mp3,United States English,Membership is open to all people who have flown in outer space
common_voice_en_37570673.mp3,United States English,Let the illness go to the west where the sun sets
common_voice_en_37570681.mp3,United States English,He studied theology at the universities of Marburg Strassburg and Berlin
common_voice_en_37570691.mp3,United States English,To her surprise the young man agrees
common_voice_en_37570692.mp3,United States English,Turkish is the official language of Turkey
common_voice_en_37290278.mp3,Canadian English,All that exists today are the earthwork remains of its large motteandbailey
common_voice_en_37290281.mp3,Canadian English,The present participle of a verb agrees in gender with the subject
common_voice_en_37484543.mp3,Canadian English,Kerr ordered OShea to be released
common_voice_en_37484599.mp3,Canadian English,A combination machine takes up much less space than the equivalent separate machines
common_voice_en_37484602.mp3,Canadian English,Hornbostels students include American composer Henry Cowell
common_voice_en_37484603.mp3,Canadian English,Born in London England Leacock spent his childhood in the Canary Islands
common_voice_en_37484605.mp3,Canadian English,It is very closely related to the rule of inference modus tollens
common_voice_en_37484614.mp3,Canadian English,The suburb has two state primary schools Bull Creek Primary and Oberthur Primary
common_voice_en_37484615.mp3,Canadian English,Everywhere broken silhouettes compete for attention just like the alleyways next door
common_voice_en_37484653.mp3,Canadian English,This is the basis of pulse width modulation
common_voice_en_37484655.mp3,Canadian English,It is part of the Merton and Wandsworth constituency for the London Assembly
common_voice_en_37489008.mp3,Canadian English,Sometimes they took the form of a flat disk
common_voice_en_37489013.mp3,Canadian English,Deakin has won the prestigious Australian University of the Year award twice
common_voice_en_37489014.mp3,Canadian English,Less popular sports are mainly participant sports for example hunting
common_voice_en_37489015.mp3,Canadian English,Her personality was that of a free spirit
common_voice_en_37489016.mp3,Canadian English,In certain states dining and dashing is not labelled as a criminal issue
common_voice_en_37489019.mp3,Canadian English,Parika is also known for its exotic pet trades including parrots and various birds
common_voice_en_37489020.mp3,Canadian English,This is repeated until only two players remain
common_voice_en_37489029.mp3,Canadian English,Born in Florence his brothers were Piero and Giovanni de Medici
common_voice_en_37489030.mp3,Canadian English,On this expedition Goodsir explored the east and north coasts of Cornwallis Island
common_voice_en_37489032.mp3,Canadian English,Department launched various initiatives to popularize Marathi language outside India
common_voice_en_37489039.mp3,Canadian English,She collaborated with Moby on his song Drown Disco which remains unreleased
common_voice_en_37489040.mp3,Canadian English,Eventually the women decide to give Seattle and the loggers a chance
common_voice_en_37489044.mp3,Canadian English,He was a Professor of Arabic and Persian at University College London
common_voice_en_37489046.mp3,Canadian English,All participants were timed from start to finish line
common_voice_en_37489047.mp3,Canadian English,Certain agegroups dance round a Maypole celebrating youth and the spring time
common_voice_en_37489048.mp3,Canadian English,He continued his position as editor even after leaving the city for Ohio
common_voice_en_37496406.mp3,Canadian English,Where can I find a computer
common_voice_en_37496407.mp3,Canadian English,The tour spawned a live album and a concert film
common_voice_en_37496413.mp3,Canadian English,The local council estimated that less than half of finished properties were occupied
common_voice_en_37496416.mp3,Canadian English,A related theme is the romance of train travel
common_voice_en_37496417.mp3,Canadian English,Housed in East
common_voice_en_37497267.mp3,Canadian English,The east of the seat is formed by Hanwell and West Ealing
common_voice_en_37497269.mp3,Canadian English,His skilled writing of haiku and tanka is acknowledged internationally
common_voice_en_37497972.mp3,Canadian English,When a skeptical Red asks A banjo Bob
common_voice_en_37497973.mp3,Canadian English,He was named to five AllStar teams
common_voice_en_37497974.mp3,Canadian English,The Speaker is overall in charge of the administration of Parliament and its Secretariat
common_voice_en_37497976.mp3,Canadian English,They dominated Galways municipal government during the medieval and early modern eras
common_voice_en_37498087.mp3,Canadian English,The other calls him back
common_voice_en_37498088.mp3,Canadian English,Faisals custody was awarded to his father Tahir
common_voice_en_37498089.mp3,Canadian English,The Bryants stuck with their traditional formula and their popularity waned as a result
common_voice_en_37498091.mp3,Canadian English,The Cloquet River flows through Ault Township
common_voice_en_37498092.mp3,Canadian English,He is the current director of the HarvardSmithsonian Center for Astrophysics in Cambridge Massachusetts
common_voice_en_37498094.mp3,Canadian English,Gloria sank back into her chair
common_voice_en_37506545.mp3,Canadian English,Its name is derived from its fur which has two colours
common_voice_en_37506547.mp3,Canadian English,The highest point on the island is the tall Bolgtinden
common_voice_en_37506671.mp3,Canadian English,The damage done to the brick shell was repaired the following year
common_voice_en_37506672.mp3,Canadian English,However the evidence above would appear to negate this
common_voice_en_37521664.mp3,Canadian English,They married in ceremonies in Torres Novas and in Coimbra
common_voice_en_37521665.mp3,Canadian English,Desmarres gave this account by letter to the Convention
common_voice_en_37521671.mp3,Canadian English,Its final episode focused on the unforgettable events in the program
common_voice_en_37521673.mp3,Canadian English,On this occasion pigs and dogs are sacrificed in profusion
common_voice_en_37521684.mp3,Canadian English,The Ries crater museum is located in the wellpreserved medieval tanners quarter
common_voice_en_37521686.mp3,Canadian English,It is best known for the Hultsfred Festival
common_voice_en_37521688.mp3,Canadian English,Haubass advice was often sought via consultation with oracles
common_voice_en_37532921.mp3,Canadian English,There are also two banks branches in Pissouri villages central square
common_voice_en_37532923.mp3,Canadian English,Gibbs said the allegation was completely untrue
common_voice_en_37532924.mp3,Canadian English,Because the mean operator is a Reynolds operator it has a set of properties
common_voice_en_37532925.mp3,Canadian English,The tympanum is distinct but small
common_voice_en_37532926.mp3,Canadian English,Navin Chowdhry was born and brought up in Bristol England
common_voice_en_37532929.mp3,Canadian English,He never attended college
common_voice_en_37532930.mp3,Canadian English,Beside legal practise he involved with lot of social welfare works
common_voice_en_37532933.mp3,Canadian English,He used his expertise for various positions in the private sector too
common_voice_en_37532937.mp3,Canadian English,Dots very straightlaced so it helped to express her horror at what went on
common_voice_en_37532940.mp3,Canadian English,She is not much younger than Grenouille
common_voice_en_37532941.mp3,Canadian English,In Germany the cittern survives under the names Waldzither and Lutherzither
common_voice_en_37532942.mp3,Canadian English,Allen Ginsberg credited him with creating the Wichita Vortex
common_voice_en_37532943.mp3,Canadian English,In Israel the study of Crusader castles developed under Joshua Prawer
common_voice_en_37532945.mp3,Canadian English,Trains do not stop at that station
common_voice_en_37532949.mp3,Canadian English,Agatha Christie has grown accustomed to working her embroidery on a background of black
common_voice_en_37539192.mp3,Canadian English,A music video for this song was also released
common_voice_en_37539194.mp3,Canadian English,It is mostly an affliction of inexperienced engineers or the secondsystem effect
common_voice_en_37539206.mp3,Canadian English,Her classmates included financier Michael Milken actress Sally Field and talent agent Michael Ovitz
common_voice_en_37539207.mp3,Canadian English,Demeter thanked Phytalus for his kindness by giving him a figtree
common_voice_en_37539220.mp3,Canadian English,Bookmakers use this practice to make money on their wagers regardless of the outcome
common_voice_en_37539221.mp3,Canadian English,Steering controls included variableratio recirculating ball steering gear with optional hydraulic power assist
common_voice_en_37539222.mp3,Canadian English,For fictional cats refer to List of fictional cats
common_voice_en_37539225.mp3,Canadian English,No other rank can have a name composed of two names
common_voice_en_37539228.mp3,Canadian English,His obituary was published in the New York Times
common_voice_en_37539635.mp3,Canadian English,Her father was a bass player and her mother a church organist
common_voice_en_37539636.mp3,Canadian English,He was born in Nottingham and died in Winchester
common_voice_en_37539637.mp3,Canadian English,In treeless regions these firs often form isolated clumps on the hills
common_voice_en_37539638.mp3,Canadian English,His resignation was accepted with some objections but Emmons continued ministering in private
common_voice_en_37539650.mp3,Canadian English,They are either predicted from protein sequence or calculated from a given structure
common_voice_en_37539663.mp3,Canadian English,He wishes to understand Western culture better and improve his English
common_voice_en_37539692.mp3,Canadian English,Some models or also including sailing rigs
common_voice_en_37539698.mp3,Canadian English,His columns about cricket analysis regularly appears in newspaper and internet columns
common_voice_en_37539701.mp3,Canadian English,As part of the process cofferdams were built upstream and downstream
common_voice_en_37539714.mp3,Canadian English,Eight other American and Italian defendants were acquitted
common_voice_en_37539715.mp3,Canadian English,They were all cast in lead
common_voice_en_37539716.mp3,Canadian English,The dispute led to a series of lawsuits before the Mississippi Supreme Court
common_voice_en_37539718.mp3,Canadian English,Hanko is the southernmost town in Finland
common_voice_en_37539728.mp3,Canadian English,The architectural complex also includes four slender minarets decorated with original decor elements
common_voice_en_37539730.mp3,Canadian English,Later the business evolved into machine knitted garments
common_voice_en_37539732.mp3,Canadian English,The other half of the music is original and composed exclusively for Resurrection
common_voice_en_37539740.mp3,Canadian English,He is buried in Camberwell Old Cemetery in South East London
common_voice_en_37539741.mp3,Canadian English,The slots however remain in use for the purpose of refunding Standard Ticket deposits
common_voice_en_37539766.mp3,Canadian English,He attended the Defence Services Staff College at Wellington
common_voice_en_37539775.mp3,Canadian English,Ferdinand proved to be too heavy and Nashorn small and underpowered
common_voice_en_37539776.mp3,Canadian English,Bounty jumpers also faced torture
common_voice_en_37539777.mp3,Canadian English,They had to say Forgive us for Gods sake
common_voice_en_37539778.mp3,Canadian English,Latimer was Episcopalian
common_voice_en_37539783.mp3,Canadian English,There are of trail
common_voice_en_37539795.mp3,Canadian English,Soviet troops occupied Manchuria
common_voice_en_37539797.mp3,Canadian English,Campeggio was born in Milan the eldest of five sons
common_voice_en_37539827.mp3,Canadian English,While a charged particle is in an electric field force acts upon it
common_voice_en_37539828.mp3,Canadian English,I remember them discussing absolutely unselfishly who of them should sing
common_voice_en_37539830.mp3,Canadian English,It consists of broad coastal and forested areas
common_voice_en_37539837.mp3,Canadian English,The colloquial expression for the square is just Carl Berner
common_voice_en_37539840.mp3,Canadian English,The general meter of the poem is iambic pentameter
common_voice_en_37539842.mp3,Canadian English,I lay myself open to detection I know
common_voice_en_37539843.mp3,Canadian English,Before the Greek War of Independence the village was known as Arakli
common_voice_en_37539845.mp3,Canadian English,Pools at various heights flow into the basin
common_voice_en_37539846.mp3,Canadian English,An ischemic cascade occurs where an energetic molecular problem arises
